province,cityname,record_date,high,low,weather,wd,ws
上海,南汇,2022-9-7,33,22,多云,东北风,2
上海,南汇,2022-9-8,31,21,多云,西风,2
上海,南汇,2022-9-9,29,20,多云,东北风,2
上海,南汇,2022-9-10,29,21,多云,西南风,2
上海,南汇,2022-9-11,29,23,多云,东风,2
上海,南汇,2022-9-12,27,22,小雨,西风,2
上海,南汇,2022-9-13,25,23,小雨,东北风,1
上海,南汇,2022-9-14,26,22,大雨,东风,3
上海,南汇,2022-9-15,27,20,多云,西北风,2
上海,南汇,2022-9-16,29,21,多云,西南风,1
上海,南汇,2022-9-17,31,23,多云,西南风,1
上海,南汇,2022-9-18,28,22,多云,东北风,3
上海,南汇,2022-9-19,28,20,晴,东北风,3
上海,南汇,2022-9-20,26,20,多云,西南风,1
上海,南汇,2022-9-21,25,17,多云,西南风,2
上海,南汇,2022-9-22,27,18,多云,东南风,2
上海,南汇,2022-9-23,28,17,多云,东风,3
上海,南汇,2022-9-24,25,18,多云,南风,1
上海,南汇,2022-9-25,27,19,多云,西南风,2
上海,南汇,2022-9-26,26,20,多云,北风,2
上海,南汇,2022-9-27,27,20,多云,西南风,2
上海,南汇,2022-9-28,24,21,小雨,西风,3
上海,南汇,2022-9-29,27,21,多云,西风,2
上海,南汇,2022-9-30,25,23,多云,南风,2
上海,南汇,2022-8-1,35,27,多云,东风,2
上海,南汇,2022-8-2,35,27,多云,东风,3
上海,南汇,2022-8-3,35,28,晴,东风,3
上海,南汇,2022-8-4,36,28,晴,东南风,2
上海,南汇,2022-8-5,39,29,晴,东风,2
上海,南汇,2022-8-6,37,28,多云,东南风,2
上海,南汇,2022-8-7,36,28,多云,东北风,1
上海,南汇,2022-8-8,36,29,晴,东北风,3
上海,南汇,2022-8-9,37,28,多云,东北风,4
上海,南汇,2022-8-10,39,29,多云,东北风,2
上海,南汇,2022-8-11,40,30,暴雨,东风,2
上海,南汇,2022-8-12,38,29,小雨,东北风,3
上海,南汇,2022-8-13,38,28,多云,东北风,2
上海,南汇,2022-8-14,38,28,多云,西南风,2
上海,南汇,2022-8-15,38,28,多云,东北风,3
上海,南汇,2022-8-16,38,25,多云,东风,1
上海,南汇,2022-8-17,35,27,阴,东风,3
上海,南汇,2022-8-18,35,27,多云,东北风,1
上海,南汇,2022-8-19,40,30,多云,东南风,1
上海,南汇,2022-8-20,38,27,多云,东风,2
上海,南汇,2022-8-21,32,27,多云,南风,3
上海,南汇,2022-8-22,39,29,多云,西北风,3
上海,南汇,2022-8-23,39,27,大雨,东风,4
上海,南汇,2022-8-24,30,26,多云,东北风,1
上海,南汇,2022-8-25,33,25,多云,西风,1
上海,南汇,2022-8-26,29,25,多云,东南风,2
上海,南汇,2022-8-27,28,24,小雨,北风,2
上海,南汇,2022-8-28,29,25,多云,东北风,3
上海,南汇,2022-8-29,33,26,多云,西风,2
上海,南汇,2022-8-30,34,25,雾,西南风,3
上海,南汇,2022-8-31,25,23,小雨,南风,1
上海,南汇,2022-7-1,32,26,多云,南风,1
上海,南汇,2022-7-2,30,23,小雨,东南风,4
上海,南汇,2022-7-3,29,22,小雨到大雨,东北风,4
上海,南汇,2022-7-4,32,24,多云,东风,2
上海,南汇,2022-7-5,31,24,多云,东北风,3
上海,南汇,2022-7-6,36,29,多云,南风,2
上海,南汇,2022-7-7,37,23,晴,南风,2
上海,南汇,2022-7-8,38,26,晴,南风,2
上海,南汇,2022-7-9,38,26,多云,东南风,4
上海,南汇,2022-7-10,37,29,小雨到大雨,南风,2
上海,南汇,2022-7-11,25,20,阴,东北风,3
上海,南汇,2022-7-12,39,30,阴,东南风,1
上海,南汇,2022-7-13,27,22,阴,东风,2
上海,南汇,2022-7-14,34,26,多云,东风,4
上海,南汇,2022-7-15,32,25,阴,东北风,2
上海,南汇,2022-7-16,28,23,小雨到中雨,西风,1
上海,南汇,2022-7-17,34,23,多云,西风,2
上海,南汇,2022-7-18,33,24,多云,东风,3
上海,南汇,2022-7-19,25,21,小雨到大雨,西北风,4
上海,南汇,2022-7-20,37,27,阴到小雨,南风,2
上海,南汇,2022-7-21,34,28,小雨,东风,2
上海,南汇,2022-7-22,27,20,小雨到大雨,北风,1
上海,南汇,2022-7-23,32,20,晴,西风,3
上海,南汇,2022-7-24,33,23,晴,东北风,2
上海,南汇,2022-7-25,32,23,多云,东北风,2
上海,南汇,2022-7-26,37,28,小雨,东风,2
上海,南汇,2022-7-27,28,21,阴,西南风,2
上海,南汇,2022-7-28,28,22,晴,北风,2
上海,南汇,2022-7-29,30,22,晴,东南风,2
上海,南汇,2022-7-30,28,23,多云,东风,2
上海,南汇,2022-7-31,31,23,晴,北风,2
上海,南汇,2022-6-1,28,21,多云,西南风,1
上海,南汇,2022-6-2,35,23,晴,东南风,3
上海,南汇,2022-6-3,36,23,多云,东风,3
上海,南汇,2022-6-4,31,21,阴,西北风,3
上海,南汇,2022-6-5,35,20,多云,西风,4
上海,南汇,2022-6-6,32,21,多云,西南风,1
上海,南汇,2022-6-7,27,19,晴转多云,北风,3
上海,南汇,2022-6-8,36,22,多云,西南风,2
上海,南汇,2022-6-9,32,20,阴,东风,4
上海,南汇,2022-6-10,26,21,小雨,东风,1
上海,南汇,2022-6-11,33,23,多云,东南风,3
上海,南汇,2022-6-12,29,20,小雨,北风,3
上海,南汇,2022-6-13,24,19,小雨,东风,1
上海,南汇,2022-6-14,29,22,晴,东南风,2
上海,南汇,2022-6-15,35,23,晴,东北风,2
上海,南汇,2022-6-16,37,24,晴,西南风,1
上海,南汇,2022-6-17,34,24,多云,南风,1
上海,南汇,2022-6-18,33,23,多云,东南风,1
上海,南汇,2022-6-19,31,25,多云,南风,3
上海,南汇,2022-6-20,37,26,多云,东南风,4
上海,南汇,2022-6-21,38,27,晴,东南风,2
上海,南汇,2022-6-22,38,26,小雨,东南风,2
上海,南汇,2022-6-23,37,24,晴,南风,3
上海,南汇,2022-6-24,41,25,晴,西南风,3
上海,南汇,2022-6-25,34,27,多云,西南风,4
上海,南汇,2022-6-26,36,27,阴,南风,3
上海,南汇,2022-6-27,32,23,多云,西南风,3
上海,南汇,2022-6-28,36,23,晴,西风,3
上海,南汇,2022-6-29,35,23,晴,西北风,2
上海,南汇,2022-6-30,33,22,晴,东南风,2
上海,南汇,2022-5-1,24,14,阴转晴,西风,3
上海,南汇,2022-5-2,27,15,晴转多云,西南风,2
上海,南汇,2022-5-3,30,14,晴,西风,3
上海,南汇,2022-5-4,31,16,晴,西南风,3
上海,南汇,2022-5-5,31,18,晴,东北风,2
上海,南汇,2022-5-6,28,18,晴,东南风,1
上海,南汇,2022-5-7,22,14,多云,东风,5
上海,南汇,2022-5-8,25,16,多云,东风,2
上海,南汇,2022-5-9,11,8,晴,东风,1
上海,南汇,2022-5-10,21,17,多云,东南风,1
上海,南汇,2022-5-11,23,18,多云,东北风,1
上海,南汇,2022-5-12,19,13,阴,东北风,2
上海,南汇,2022-5-13,22,13,多云,西北风,2
上海,南汇,2022-5-14,19,11,多云,西南风,3
上海,南汇,2022-5-15,25,13,晴,西风,3
上海,南汇,2022-5-16,28,14,晴,西风,3
上海,南汇,2022-5-17,31,15,多云,西风,3
上海,南汇,2022-5-18,29,15,多云,东南风,4
上海,南汇,2022-5-19,26,16,阴,东北风,3
上海,南汇,2022-5-20,22,17,小雨,东南风,1
上海,南汇,2022-5-21,25,18,多云,东风,1
上海,南汇,2022-5-22,31,18,多云,东南风,2
上海,南汇,2022-5-23,30,18,多云,东南风,3
上海,南汇,2022-5-24,22,18,多云,东南风,1
上海,南汇,2022-5-25,25,19,多云,东南风,1
上海,南汇,2022-5-26,31,17,多云,西风,2
上海,南汇,2022-5-27,28,21,多云,东南风,1
上海,南汇,2022-5-28,34,20,多云,西南风,2
上海,南汇,2022-5-29,25,20,多云,西南风,1
上海,南汇,2022-5-30,32,18,多云,西风,3
上海,南汇,2022-5-31,28,20,多云,东风,2
上海,南汇,2022-4-1,17,7,多云,南风,2
上海,南汇,2022-4-2,15,8,多云,东北风,1
上海,南汇,2022-4-3,17,8,晴,东北风,2
上海,南汇,2022-4-4,24,9,阴,东北风,1
上海,南汇,2022-4-5,16,11,多云,南风,1
上海,南汇,2022-4-6,23,10,多云,东南风,1
上海,南汇,2022-4-7,25,10,晴,东北风,3
上海,南汇,2022-4-8,26,15,晴,南风,1
上海,南汇,2022-4-9,32,14,晴,西风,2
上海,南汇,2022-4-10,27,18,多云,南风,1
上海,南汇,2022-4-11,33,19,晴,东南风,2
上海,南汇,2022-4-12,33,19,多云,东南风,2
上海,南汇,2022-4-13,23,16,中雨到大雨,北风,1
上海,南汇,2022-4-14,16,10,阴,东风,2
上海,南汇,2022-4-15,15,9,多云,东北风,1
上海,南汇,2022-4-16,17,6,阴,南风,2
上海,南汇,2022-4-17,20,13,阴,东风,2
上海,南汇,2022-4-18,19,13,多云,西北风,1
上海,南汇,2022-4-19,23,14,多云,东风,1
上海,南汇,2022-4-20,24,15,多云转雨,南风,3
上海,南汇,2022-4-21,26,17,晴,西南风,1
上海,南汇,2022-4-22,22,13,阴,东风,4
上海,南汇,2022-4-23,28,16,多云,南风,2
上海,南汇,2022-4-24,24,18,多云,东风,2
上海,南汇,2022-4-25,27,17,小雨到中雨,西南风,3
上海,南汇,2022-4-26,30,15,多云,东风,4
上海,南汇,2022-4-27,18,11,阴,东风,4
上海,南汇,2022-4-28,12,7,小雨,东南风,2
上海,南汇,2022-4-29,19,11,多云,南风,2
上海,南汇,2022-4-30,17,11,阴,东风,3
上海,南汇,2022-3-1,17,2,多云,西北风,3
上海,南汇,2022-3-2,20,2,多云,西风,2
上海,南汇,2022-3-3,20,4,阴,西北风,2
上海,南汇,2022-3-4,20,10,多云,西风,3
上海,南汇,2022-3-5,15,6,多云,东北风,1
上海,南汇,2022-3-6,20,6,多云,南风,2
上海,南汇,2022-3-7,19,6,晴,南风,3
上海,南汇,2022-3-8,21,7,晴,东北风,3
上海,南汇,2022-3-9,22,7,多云转阴,东北风,2
上海,南汇,2022-3-10,23,14,多云,东南风,1
上海,南汇,2022-3-11,23,14,多云转晴,东南风,2
上海,南汇,2022-3-12,16,9,多云,南风,2
上海,南汇,2022-3-13,24,16,多云,东北风,1
上海,南汇,2022-3-14,29,14,小雨到中雨,东北风,2
上海,南汇,2022-3-15,26,8,多云,东北风,3
上海,南汇,2022-3-16,15,6,小雨,北风,2
上海,南汇,2022-3-17,21,14,小雨到大雨,东南风,1
上海,南汇,2022-3-18,15,4,多云,南风,2
上海,南汇,2022-3-19,9,3,阴,东风,4
上海,南汇,2022-3-20,11,3,多云,南风,2
上海,南汇,2022-3-21,8,7,小雨到中雨,东风,1
上海,南汇,2022-3-22,10,2,多云,东风,3
上海,南汇,2022-3-23,18,2,晴,西风,3
上海,南汇,2022-3-24,17,10,多云,东南风,2
上海,南汇,2022-3-25,18,12,小雨到中雨,南风,1
上海,南汇,2022-3-26,20,8,阴,西风,2
上海,南汇,2022-3-27,15,5,多云,东北风,3
上海,南汇,2022-3-28,17,7,晴,东南风,3
上海,南汇,2022-3-29,19,10,多云,西南风,2
上海,南汇,2022-3-30,19,10,多云转阴,东风,3
上海,南汇,2022-3-31,15,9,阴,东北风,4
上海,南汇,2022-2-1,8,3,多云,东北风,1
上海,南汇,2022-2-2,6,3,多云,东北风,1
上海,南汇,2022-2-3,7,1,小雨,东北风,2
上海,南汇,2022-2-4,9,-1,晴,东风,2
上海,南汇,2022-2-5,7,0,晴,北风,2
上海,南汇,2022-2-6,6,3,多云,东北风,1
上海,南汇,2022-2-7,5,3,中雨,东北风,1
上海,南汇,2022-2-8,8,2,多云,东北风,1
上海,南汇,2022-2-9,7,4,小雨,西风,1
上海,南汇,2022-2-10,10,3,多云,东风,2
上海,南汇,2022-2-11,8,5,小雨,东风,2
上海,南汇,2022-2-12,9,7,多云,北风,1
上海,南汇,2022-2-13,7,2,小雨,北风,1
上海,南汇,2022-2-14,12,4,晴,东北风,1
上海,南汇,2022-2-15,7,2,多云,东北风,2
上海,南汇,2022-2-16,7,2,多云,东北风,3
上海,南汇,2022-2-17,5,3,多云,东北风,3
上海,南汇,2022-2-18,7,3,多云,北风,2
上海,南汇,2022-2-19,6,0,多云,西北风,2
上海,南汇,2022-2-20,5,-1,多云,东北风,2
上海,南汇,2022-2-21,9,0,多云,西北风,3
上海,南汇,2022-2-22,9,3,雾,东北风,3
上海,南汇,2022-2-23,8,0,阴,东北风,2
上海,南汇,2022-2-24,9,0,多云,东北风,2
上海,南汇,2022-2-25,13,3,多云,西北风,1
上海,南汇,2022-2-26,18,4,多云,西风,3
上海,南汇,2022-2-27,15,6,多云,西风,2
上海,南汇,2022-2-28,21,12,阴,西北风,4
上海,南汇,2022-1-2,6,-2,晴,西风,2
上海,南汇,2022-1-3,10,0,多云,西北风,2
上海,南汇,2022-1-4,4,0,阴转雪,东北风,3
上海,南汇,2022-1-5,4,-1,阴,东北风,2
上海,南汇,2022-1-6,1,0,阴,东北风,2
上海,南汇,2022-1-7,4,-1,晴,西风,2
上海,南汇,2022-1-8,8,-2,阴,东风,2
上海,南汇,2022-1-9,7,3,晴,西北风,1
上海,南汇,2022-1-10,8,3,多云转雨,北风,2
上海,南汇,2022-1-11,5,-3,霾,东北风,3
上海,南汇,2022-1-12,9,-5,多云,西风,5
上海,南汇,2022-1-13,5,-4,多云,西南风,2
上海,南汇,2022-1-14,8,2,多云,西南风,1
上海,南汇,2022-1-15,13,-1,多云,西北风,2
上海,南汇,2022-1-16,5,-2,多云转晴,东北风,2
上海,南汇,2022-1-17,7,-1,晴,北风,2
上海,南汇,2022-1-18,11,5,晴,东风,1
上海,南汇,2022-1-19,7,-1,晴,东北风,3
上海,南汇,2022-1-20,8,4,多云,东北风,1
上海,南汇,2022-1-21,10,6,多云,东风,2
上海,南汇,2022-1-22,11,9,小雨到中雨,东风,1
上海,南汇,2022-1-23,-1,-2,小雪,东北风,3
上海,南汇,2022-1-24,7,-3,晴,东南风,2
上海,南汇,2022-1-25,-11,-19,阴,西风,2
上海,南汇,2022-1-26,-11,-22,阴,西风,2
上海,南汇,2022-1-27,-12,-22,多云,西南风,2
上海,南汇,2022-1-28,5,2,阴到小雨,北风,1
上海,南汇,2022-1-29,7,1,小雨,北风,1
上海,南汇,2022-1-30,5,-2,晴,西风,3
上海,南汇,2022-1-31,4,-3,晴转阴,西风,2
上海,南汇,2021-12-1,12,1,多云,西风,2
上海,南汇,2021-12-2,12,3,晴,西风,5
上海,南汇,2021-12-3,15,0,晴,西风,2
上海,南汇,2021-12-4,16,0,晴转多云,西风,2
上海,南汇,2021-12-5,16,8,晴,东北风,2
上海,南汇,2021-12-6,14,3,多云,西风,3
上海,南汇,2021-12-7,9,1,多云,东北风,3
上海,南汇,2021-12-8,15,11,多云,东北风,1
上海,南汇,2021-12-9,17,9,多云转晴,南风,2
上海,南汇,2021-12-10,15,9,晴,西风,1
上海,南汇,2021-12-11,11,2,阴,西南风,2
上海,南汇,2021-12-12,9,-1,晴,东风,3
上海,南汇,2021-12-13,8,0,晴,南风,2
上海,南汇,2021-12-14,-3,-14,多云,南风,0
上海,南汇,2021-12-15,12,2,阴,西北风,1
上海,南汇,2021-12-16,10,0,晴,西风,3
上海,南汇,2021-12-17,6,-2,多云,西北风,3
上海,南汇,2021-12-18,10,0,多云,西风,3
上海,南汇,2021-12-19,14,3,多云,西风,2
上海,南汇,2021-12-20,15,2,晴,西风,3
上海,南汇,2021-12-21,17,4,雾,西风,2
上海,南汇,2021-12-22,12,1,晴,东北风,3
上海,南汇,2021-12-23,6,0,阴,南风,2
上海,南汇,2021-12-24,0,-5,阴,东北风,3
上海,南汇,2021-12-25,4,0,多云,东北风,3
上海,南汇,2021-12-26,3,-2,晴,南风,2
上海,南汇,2021-12-27,4,-3,多云,西南风,2
上海,南汇,2021-12-28,6,-1,雾,西风,3
上海,南汇,2021-12-29,11,0,晴,西风,3
上海,南汇,2021-12-30,10,-1,多云,西风,3
上海,南汇,2021-12-31,7,0,阴转多云,西风,1
上海,南汇,2021-11-1,15,10,阴,东北风,2
上海,南汇,2021-11-2,18,10,多云,北风,1
上海,南汇,2021-11-3,20,9,多云,东南风,1
上海,南汇,2021-11-4,19,9,阴转雨,东风,2
上海,南汇,2021-11-5,18,12,小雨,北风,2
上海,南汇,2021-11-6,20,17,多云,东风,2
上海,南汇,2021-11-7,23,5,小雨,北风,2
上海,南汇,2021-11-8,10,1,晴,西风,4
上海,南汇,2021-11-9,11,2,晴,西风,4
上海,南汇,2021-11-10,12,4,晴,西风,3
上海,南汇,2021-11-11,15,9,多云,西风,1
上海,南汇,2021-11-12,14,3,晴,南风,2
上海,南汇,2021-11-13,17,4,晴,西风,3
上海,南汇,2021-11-14,19,7,多云,南风,2
上海,南汇,2021-11-15,20,11,多云,西南风,2
上海,南汇,2021-11-16,14,6,阴,东北风,3
上海,南汇,2021-11-17,18,13,多云,西北风,1
上海,南汇,2021-11-18,20,13,晴,东南风,2
上海,南汇,2021-11-19,20,14,多云,东北风,1
上海,南汇,2021-11-20,9,5,多云,东风,1
上海,南汇,2021-11-21,9,-1,多云,南风,2
上海,南汇,2021-11-22,8,-2,晴,西风,3
上海,南汇,2021-11-23,9,4,晴,北风,2
上海,南汇,2021-11-24,16,2,晴,西风,3
上海,南汇,2021-11-25,16,2,晴,西风,2
上海,南汇,2021-11-26,13,1,多云转阴,东北风,2
上海,南汇,2021-11-27,11,4,阴,北风,3
上海,南汇,2021-11-28,12,4,晴,东北风,2
上海,南汇,2021-11-29,11,2,晴,西风,4
上海,南汇,2021-11-30,9,-1,晴转多云,西风,3
上海,南汇,2021-10-1,27,19,多云,西风,1
上海,南汇,2021-10-2,27,20,阴,北风,3
上海,南汇,2021-10-3,26,21,阴,北风,3
上海,南汇,2021-10-4,19,12,多云,东风,3
上海,南汇,2021-10-5,31,24,晴,东北风,1
上海,南汇,2021-10-6,31,24,小雨到中雨,东北风,1
上海,南汇,2021-10-7,15,11,阴,东北风,2
上海,南汇,2021-10-8,16,12,阴,东风,2
上海,南汇,2021-10-9,21,13,多云转阴,西风,2
上海,南汇,2021-10-10,17,12,小雨,西风,3
上海,南汇,2021-10-11,16,11,小雨,东北风,2
上海,南汇,2021-10-12,15,10,晴,东北风,2
上海,南汇,2021-10-13,21,14,晴,西风,2
上海,南汇,2021-10-14,20,14,阴,西风,3
上海,南汇,2021-10-15,15,10,阴,西风,3
上海,南汇,2021-10-16,13,5,阴转多云,东风,3
上海,南汇,2021-10-17,15,6,多云,东北风,1
上海,南汇,2021-10-18,21,9,多云,西风,2
上海,南汇,2021-10-19,19,15,多云,东北风,3
上海,南汇,2021-10-20,11,7,多云,西南风,3
上海,南汇,2021-10-21,17,11,多云,西风,2
上海,南汇,2021-10-22,18,13,多云,西南风,0
上海,南汇,2021-10-23,16,9,阴,东北风,2
上海,南汇,2021-10-24,17,8,晴,西南风,2
上海,南汇,2021-10-25,20,14,多云,东风,2
上海,南汇,2021-10-26,22,15,多云转阴,东风,2
上海,南汇,2021-10-27,18,10,阴,东北风,2
上海,南汇,2021-10-28,20,11,多云,西北风,2
上海,南汇,2021-10-29,21,9,多云,西南风,2
上海,南汇,2021-10-30,23,11,多云,南风,1
上海,南汇,2021-10-31,21,15,多云,北风,2
上海,南汇,2021-9-1,36,27,阴转小雨,东风,2
上海,南汇,2021-9-2,27,18,多云,西南风,2
上海,南汇,2021-9-3,28,21,小雨,北风,2
上海,南汇,2021-9-4,25,19,小雨到大雨,东北风,3
上海,南汇,2021-9-5,22,18,小雨,北风,2
上海,南汇,2021-9-6,24,18,多云,西风,2
上海,南汇,2021-9-7,27,16,晴,东南风,2
上海,南汇,2021-9-8,29,24,多云,东南风,1
上海,南汇,2021-9-9,30,24,小雨,西风,1
上海,南汇,2021-9-10,31,25,小雨,东南风,0
上海,南汇,2021-9-11,30,25,多云,北风,2
上海,南汇,2021-9-12,28,25,小雨,东北风,2
上海,南汇,2021-9-13,28,24,中雨到大雨,东风,5
上海,南汇,2021-9-14,25,23,多云,西风,1
上海,南汇,2021-9-15,27,24,小雨,北风,4
上海,南汇,2021-9-16,23,20,小雨,西风,2
上海,南汇,2021-9-17,21,18,小雨,东风,2
上海,南汇,2021-9-18,29,22,晴,东风,1
上海,南汇,2021-9-19,18,15,小雨到中雨,东风,4
上海,南汇,2021-9-20,33,22,小雨,南风,0
上海,南汇,2021-9-21,31,16,晴,西风,3
上海,南汇,2021-9-22,27,20,多云,东北风,3
上海,南汇,2021-9-23,27,20,小雨到中雨,西南风,5
上海,南汇,2021-9-24,24,19,小雨到中雨,东北风,3
上海,南汇,2021-9-25,19,17,多云,东北风,3
上海,南汇,2021-9-26,22,18,小雨,西风,2
上海,南汇,2021-9-27,22,17,小雨,西南风,1
上海,南汇,2021-9-28,19,15,多云,东南风,1
上海,南汇,2021-9-29,33,22,小雨,东风,1
上海,南汇,2021-9-30,29,20,晴,东风,1
上海,南汇,2021-8-1,33,23,多云,东风,3
上海,南汇,2021-8-2,32,27,晴,东北风,2
上海,南汇,2021-8-3,31,23,多云,东北风,2
上海,南汇,2021-8-4,32,23,多云,西南风,1
上海,南汇,2021-8-5,27,23,晴,西南风,2
上海,南汇,2021-8-6,33,24,多云,东风,2
上海,南汇,2021-8-7,34,26,多云,东北风,3
上海,南汇,2021-8-8,33,24,晴,北风,3
上海,南汇,2021-8-9,33,26,多云,东南风,2
上海,南汇,2021-8-10,32,26,小雨,东风,3
上海,南汇,2021-8-11,30,25,阴,东北风,2
上海,南汇,2021-8-12,27,22,小雨,西风,2
上海,南汇,2021-8-13,24,20,小雨到中雨,东北风,2
上海,南汇,2021-8-14,28,20,多云转晴,东风,2
上海,南汇,2021-8-15,29,22,阴,东风,2
上海,南汇,2021-8-16,29,23,多云,东北风,2
上海,南汇,2021-8-17,29,22,多云,东风,2
上海,南汇,2021-8-18,29,23,多云,东风,2
上海,南汇,2021-8-19,29,23,小雨转阴,东风,2
上海,南汇,2021-8-20,32,27,多云,东南风,3
上海,南汇,2021-8-21,30,22,多云,东风,2
上海,南汇,2021-8-22,31,27,多云,东南风,2
上海,南汇,2021-8-23,32,27,小雨到中雨,南风,3
上海,南汇,2021-8-24,33,26,多云,西风,2
上海,南汇,2021-8-25,32,26,多云,西风,2
上海,南汇,2021-8-26,26,19,阴,西南风,2
上海,南汇,2021-8-27,32,26,晴转小雨,西南风,2
上海,南汇,2021-8-28,24,19,小雨,东风,2
上海,南汇,2021-8-29,20,18,多云,东北风,2
上海,南汇,2021-8-30,20,19,小雨转多云,东北风,2
上海,南汇,2021-8-31,20,18,小雨,东北风,1
上海,南汇,2021-7-1,33,23,多云,北风,2
上海,南汇,2021-7-2,27,21,小雨到中雨,东北风,2
上海,南汇,2021-7-3,31,23,多云,西南风,2
上海,南汇,2021-7-4,33,23,多云,东南风,2
上海,南汇,2021-7-5,35,27,小雨转阴,南风,3
上海,南汇,2021-7-6,33,24,阴,东风,2
上海,南汇,2021-7-7,34,24,晴,东风,2
上海,南汇,2021-7-8,37,21,多云,西北风,2
上海,南汇,2021-7-9,37,27,多云,西南风,2
上海,南汇,2021-7-10,35,25,阴,东南风,2
上海,南汇,2021-7-11,30,23,小雨,东北风,2
上海,南汇,2021-7-12,35,25,晴,西南风,3
上海,南汇,2021-7-13,36,26,小雨到大雨,西南风,2
上海,南汇,2021-7-14,36,28,阴,南风,3
上海,南汇,2021-7-15,32,25,小雨,东北风,3
上海,南汇,2021-7-16,34,27,阴,东南风,3
上海,南汇,2021-7-17,31,24,多云,东风,2
上海,南汇,2021-7-18,27,23,小雨,东北风,3
上海,南汇,2021-7-19,26,22,小雨,东北风,4
上海,南汇,2021-7-20,21,21,小雨到大雨,东北风,4
上海,南汇,2021-7-21,23,22,阴,东北风,3
上海,南汇,2021-7-22,28,23,小雨到中雨,东北风,3
上海,南汇,2021-7-23,31,27,多云,东风,4
上海,南汇,2021-7-24,27,25,小雨,东北风,4
上海,南汇,2021-7-25,31,22,晴,东风,1
上海,南汇,2021-7-26,26,25,小雨到中雨,东风,5
上海,南汇,2021-7-27,30,23,多云,东北风,2
上海,南汇,2021-7-28,29,23,小雨到中雨,东北风,2
上海,南汇,2021-7-29,31,22,晴转小雨,西北风,2
上海,南汇,2021-7-30,35,24,晴,南风,2
上海,南汇,2021-7-31,37,25,晴,南风,2
上海,南汇,2021-6-1,32,22,阴,东北风,2
上海,南汇,2021-6-2,35,23,小雨转阴,西北风,2
上海,南汇,2021-6-3,27,19,小雨,北风,2
上海,南汇,2021-6-4,34,20,晴,西风,3
上海,南汇,2021-6-5,32,21,晴,南风,2
上海,南汇,2021-6-6,38,25,阴,南风,2
上海,南汇,2021-6-7,32,22,多云,东南风,3
上海,南汇,2021-6-8,36,22,阴,东风,2
上海,南汇,2021-6-9,28,24,阴转小雨,东南风,3
上海,南汇,2021-6-10,36,22,多云,东风,2
上海,南汇,2021-6-11,30,24,阴,东风,2
上海,南汇,2021-6-12,33,25,多云,东南风,2
上海,南汇,2021-6-13,25,24,阴,南风,2
上海,南汇,2021-6-14,30,23,多云,东北风,2
上海,南汇,2021-6-15,32,24,多云,西南风,2
上海,南汇,2021-6-16,27,22,阴转小雨,北风,3
上海,南汇,2021-6-17,21,19,阴,西风,3
上海,南汇,2021-6-18,27,24,阴到小雨,北风,2
上海,南汇,2021-6-19,32,21,晴,西南风,2
上海,南汇,2021-6-20,35,24,多云,东南风,2
上海,南汇,2021-6-21,36,24,多云,南风,2
上海,南汇,2021-6-22,35,22,多云,东南风,2
上海,南汇,2021-6-23,35,24,多云,东南风,2
上海,南汇,2021-6-24,35,25,阴,东风,2
上海,南汇,2021-6-25,31,24,多云,西南风,2
上海,南汇,2021-6-26,37,24,多云,南风,2
上海,南汇,2021-6-27,26,23,小雨到中雨,南风,2
上海,南汇,2021-6-28,37,25,多云,东南风,2
上海,南汇,2021-6-29,34,24,阴,北风,2
上海,南汇,2021-6-30,38,25,阴到小雨,东风,2
上海,南汇,2021-5-1,25,17,多云,西北风,3
上海,南汇,2021-5-2,23,16,多云,东北风,3
上海,南汇,2021-5-3,24,18,阴,东南风,4
上海,南汇,2021-5-4,22,16,阴,西南风,3
上海,南汇,2021-5-5,26,13,晴,西南风,2
上海,南汇,2021-5-6,31,13,多云转霾,西风,3
上海,南汇,2021-5-7,27,15,晴转霾,西风,3
上海,南汇,2021-5-8,34,17,晴,西风,3
上海,南汇,2021-5-9,28,18,晴,东风,2
上海,南汇,2021-5-10,33,23,多云,东南风,3
上海,南汇,2021-5-11,25,16,晴,东风,3
上海,南汇,2021-5-12,27,18,多云,东风,2
上海,南汇,2021-5-13,23,19,阴,东南风,3
上海,南汇,2021-5-14,28,22,小雨,东南风,2
上海,南汇,2021-5-15,23,14,中雨到大雨,北风,3
上海,南汇,2021-5-16,16,11,多云,东风,1
上海,南汇,2021-5-17,23,16,阴,西北风,2
上海,南汇,2021-5-18,22,17,阴,东南风,2
上海,南汇,2021-5-19,25,16,多云,南风,2
上海,南汇,2021-5-20,23,18,阴,西北风,3
上海,南汇,2021-5-21,28,18,多云,东南风,2
上海,南汇,2021-5-22,26,18,晴,东南风,3
上海,南汇,2021-5-23,20,17,阴,东风,3
上海,南汇,2021-5-24,30,18,多云,西风,3
上海,南汇,2021-5-25,26,19,多云,南风,2
上海,南汇,2021-5-26,28,17,多云,西风,4
上海,南汇,2021-5-27,34,20,多云,西风,3
上海,南汇,2021-5-28,32,20,多云,西风,2
上海,南汇,2021-5-29,36,20,多云,西风,2
上海,南汇,2021-5-30,33,22,多云,东风,2
上海,南汇,2021-5-31,33,22,阴,东风,2
上海,南汇,2021-4-1,14,9,小雨,东风,2
上海,南汇,2021-4-2,12,8,小雨,西风,1
上海,南汇,2021-4-3,11,4,阴,东风,2
